,0
3732,093.Clark_Nutcracker
3733,093.Clark_Nutcracker
3734,093.Clark_Nutcracker
3735,093.Clark_Nutcracker
3736,093.Clark_Nutcracker
3737,093.Clark_Nutcracker
3738,093.Clark_Nutcracker
3739,093.Clark_Nutcracker
3740,093.Clark_Nutcracker
3741,093.Clark_Nutcracker
3742,093.Clark_Nutcracker
3743,093.Clark_Nutcracker
3744,093.Clark_Nutcracker
3745,093.Clark_Nutcracker
3746,093.Clark_Nutcracker
3747,093.Clark_Nutcracker
3748,093.Clark_Nutcracker
3749,093.Clark_Nutcracker
3750,114.Black_throated_Sparrow
3751,114.Black_throated_Sparrow
3752,114.Black_throated_Sparrow
3753,114.Black_throated_Sparrow
3754,114.Black_throated_Sparrow
3755,114.Black_throated_Sparrow
3756,114.Black_throated_Sparrow
3757,114.Black_throated_Sparrow
3758,114.Black_throated_Sparrow
3759,114.Black_throated_Sparrow
3760,114.Black_throated_Sparrow
3761,114.Black_throated_Sparrow
3762,114.Black_throated_Sparrow
3763,114.Black_throated_Sparrow
3764,114.Black_throated_Sparrow
3765,114.Black_throated_Sparrow
3766,114.Black_throated_Sparrow
3767,114.Black_throated_Sparrow
3768,114.Black_throated_Sparrow
3769,114.Black_throated_Sparrow
3770,114.Black_throated_Sparrow
3771,114.Black_throated_Sparrow
3772,114.Black_throated_Sparrow
3773,114.Black_throated_Sparrow
3774,114.Black_throated_Sparrow
3775,114.Black_throated_Sparrow
3776,114.Black_throated_Sparrow
3777,114.Black_throated_Sparrow
3778,114.Black_throated_Sparrow
3779,114.Black_throated_Sparrow
3780,086.Pacific_Loon
3781,086.Pacific_Loon
3782,086.Pacific_Loon
3783,086.Pacific_Loon
3784,086.Pacific_Loon
3785,086.Pacific_Loon
3786,086.Pacific_Loon
3787,086.Pacific_Loon
3788,086.Pacific_Loon
3789,086.Pacific_Loon
3790,086.Pacific_Loon
3791,086.Pacific_Loon
3792,086.Pacific_Loon
3793,086.Pacific_Loon
3794,086.Pacific_Loon
3795,086.Pacific_Loon
3796,086.Pacific_Loon
3797,086.Pacific_Loon
3798,086.Pacific_Loon
3799,086.Pacific_Loon
3800,086.Pacific_Loon
3801,086.Pacific_Loon
3802,086.Pacific_Loon
3803,086.Pacific_Loon
3804,086.Pacific_Loon
3805,086.Pacific_Loon
3806,086.Pacific_Loon
3807,086.Pacific_Loon
3808,086.Pacific_Loon
3809,086.Pacific_Loon
3810,188.Pileated_Woodpecker
3811,188.Pileated_Woodpecker
3812,188.Pileated_Woodpecker
3813,188.Pileated_Woodpecker
3814,188.Pileated_Woodpecker
3815,188.Pileated_Woodpecker
3816,188.Pileated_Woodpecker
3817,188.Pileated_Woodpecker
3818,188.Pileated_Woodpecker
3819,188.Pileated_Woodpecker
3820,188.Pileated_Woodpecker
3821,188.Pileated_Woodpecker
3822,188.Pileated_Woodpecker
3823,188.Pileated_Woodpecker
3824,188.Pileated_Woodpecker
3825,188.Pileated_Woodpecker
3826,188.Pileated_Woodpecker
3827,188.Pileated_Woodpecker
3828,188.Pileated_Woodpecker
3829,188.Pileated_Woodpecker
3830,188.Pileated_Woodpecker
3831,188.Pileated_Woodpecker
3832,188.Pileated_Woodpecker
3833,188.Pileated_Woodpecker
3834,188.Pileated_Woodpecker
3835,188.Pileated_Woodpecker
3836,188.Pileated_Woodpecker
3837,188.Pileated_Woodpecker
3838,188.Pileated_Woodpecker
3839,188.Pileated_Woodpecker
3840,121.Grasshopper_Sparrow
3841,121.Grasshopper_Sparrow
3842,121.Grasshopper_Sparrow
3843,121.Grasshopper_Sparrow
3844,121.Grasshopper_Sparrow
3845,121.Grasshopper_Sparrow
3846,121.Grasshopper_Sparrow
3847,121.Grasshopper_Sparrow
3848,121.Grasshopper_Sparrow
3849,121.Grasshopper_Sparrow
3850,121.Grasshopper_Sparrow
3851,121.Grasshopper_Sparrow
3852,121.Grasshopper_Sparrow
3853,121.Grasshopper_Sparrow
3854,121.Grasshopper_Sparrow
3855,121.Grasshopper_Sparrow
3856,121.Grasshopper_Sparrow
3857,121.Grasshopper_Sparrow
3858,121.Grasshopper_Sparrow
3859,121.Grasshopper_Sparrow
3860,121.Grasshopper_Sparrow
3861,121.Grasshopper_Sparrow
3862,121.Grasshopper_Sparrow
3863,121.Grasshopper_Sparrow
3864,121.Grasshopper_Sparrow
3865,121.Grasshopper_Sparrow
3866,121.Grasshopper_Sparrow
3867,121.Grasshopper_Sparrow
3868,121.Grasshopper_Sparrow
3869,121.Grasshopper_Sparrow
3870,109.American_Redstart
3871,109.American_Redstart
3872,109.American_Redstart
3873,109.American_Redstart
3874,109.American_Redstart
3875,109.American_Redstart
3876,109.American_Redstart
3877,109.American_Redstart
3878,109.American_Redstart
3879,109.American_Redstart
3880,109.American_Redstart
3881,109.American_Redstart
3882,109.American_Redstart
3883,109.American_Redstart
3884,109.American_Redstart
3885,109.American_Redstart
3886,109.American_Redstart
3887,109.American_Redstart
3888,109.American_Redstart
3889,109.American_Redstart
3890,109.American_Redstart
3891,109.American_Redstart
3892,109.American_Redstart
3893,109.American_Redstart
3894,109.American_Redstart
3895,109.American_Redstart
3896,109.American_Redstart
3897,109.American_Redstart
3898,109.American_Redstart
3899,109.American_Redstart
3900,074.Florida_Jay
3901,074.Florida_Jay
3902,074.Florida_Jay
3903,074.Florida_Jay
3904,074.Florida_Jay
3905,074.Florida_Jay
3906,074.Florida_Jay
3907,074.Florida_Jay
3908,074.Florida_Jay
3909,074.Florida_Jay
3910,074.Florida_Jay
3911,074.Florida_Jay
3912,074.Florida_Jay
3913,074.Florida_Jay
3914,074.Florida_Jay
3915,074.Florida_Jay
3916,074.Florida_Jay
3917,074.Florida_Jay
3918,074.Florida_Jay
3919,074.Florida_Jay
3920,074.Florida_Jay
3921,074.Florida_Jay
3922,074.Florida_Jay
3923,074.Florida_Jay
3924,074.Florida_Jay
3925,074.Florida_Jay
3926,074.Florida_Jay
3927,074.Florida_Jay
3928,074.Florida_Jay
3929,074.Florida_Jay
3930,083.White_breasted_Kingfisher
3931,083.White_breasted_Kingfisher
3932,083.White_breasted_Kingfisher
3933,083.White_breasted_Kingfisher
3934,083.White_breasted_Kingfisher
3935,083.White_breasted_Kingfisher
3936,083.White_breasted_Kingfisher
3937,083.White_breasted_Kingfisher
3938,083.White_breasted_Kingfisher
3939,083.White_breasted_Kingfisher
3940,083.White_breasted_Kingfisher
3941,083.White_breasted_Kingfisher
3942,083.White_breasted_Kingfisher
3943,083.White_breasted_Kingfisher
3944,083.White_breasted_Kingfisher
3945,083.White_breasted_Kingfisher
3946,083.White_breasted_Kingfisher
3947,083.White_breasted_Kingfisher
3948,083.White_breasted_Kingfisher
3949,083.White_breasted_Kingfisher
3950,083.White_breasted_Kingfisher
3951,083.White_breasted_Kingfisher
3952,083.White_breasted_Kingfisher
3953,083.White_breasted_Kingfisher
3954,083.White_breasted_Kingfisher
3955,083.White_breasted_Kingfisher
3956,083.White_breasted_Kingfisher
3957,083.White_breasted_Kingfisher
3958,083.White_breasted_Kingfisher
3959,083.White_breasted_Kingfisher
3960,021.Eastern_Towhee
3961,021.Eastern_Towhee
3962,021.Eastern_Towhee
3963,021.Eastern_Towhee
3964,021.Eastern_Towhee
3965,021.Eastern_Towhee
3966,021.Eastern_Towhee
3967,021.Eastern_Towhee
3968,021.Eastern_Towhee
3969,021.Eastern_Towhee
3970,021.Eastern_Towhee
3971,021.Eastern_Towhee
3972,021.Eastern_Towhee
3973,021.Eastern_Towhee
3974,021.Eastern_Towhee
3975,021.Eastern_Towhee
3976,021.Eastern_Towhee
3977,021.Eastern_Towhee
3978,021.Eastern_Towhee
3979,021.Eastern_Towhee
3980,021.Eastern_Towhee
3981,021.Eastern_Towhee
3982,021.Eastern_Towhee
3983,021.Eastern_Towhee
3984,021.Eastern_Towhee
3985,021.Eastern_Towhee
3986,021.Eastern_Towhee
3987,021.Eastern_Towhee
3988,021.Eastern_Towhee
3989,021.Eastern_Towhee
3990,146.Forsters_Tern
3991,146.Forsters_Tern
3992,146.Forsters_Tern
3993,146.Forsters_Tern
3994,146.Forsters_Tern
3995,146.Forsters_Tern
3996,146.Forsters_Tern
3997,146.Forsters_Tern
3998,146.Forsters_Tern
3999,146.Forsters_Tern
4000,146.Forsters_Tern
4001,146.Forsters_Tern
4002,146.Forsters_Tern
4003,146.Forsters_Tern
4004,146.Forsters_Tern
4005,146.Forsters_Tern
4006,146.Forsters_Tern
4007,146.Forsters_Tern
4008,146.Forsters_Tern
4009,146.Forsters_Tern
4010,146.Forsters_Tern
4011,146.Forsters_Tern
4012,146.Forsters_Tern
4013,146.Forsters_Tern
4014,146.Forsters_Tern
4015,146.Forsters_Tern
4016,146.Forsters_Tern
4017,146.Forsters_Tern
4018,146.Forsters_Tern
4019,146.Forsters_Tern
4020,044.Frigatebird
4021,044.Frigatebird
4022,044.Frigatebird
4023,044.Frigatebird
4024,044.Frigatebird
4025,044.Frigatebird
4026,044.Frigatebird
4027,044.Frigatebird
4028,044.Frigatebird
4029,044.Frigatebird
4030,044.Frigatebird
4031,044.Frigatebird
4032,044.Frigatebird
4033,044.Frigatebird
4034,044.Frigatebird
4035,044.Frigatebird
4036,044.Frigatebird
4037,044.Frigatebird
4038,044.Frigatebird
4039,044.Frigatebird
4040,044.Frigatebird
4041,044.Frigatebird
4042,044.Frigatebird
4043,044.Frigatebird
4044,044.Frigatebird
4045,044.Frigatebird
4046,044.Frigatebird
4047,044.Frigatebird
4048,044.Frigatebird
4049,044.Frigatebird
4050,073.Blue_Jay
4051,073.Blue_Jay
4052,073.Blue_Jay
4053,073.Blue_Jay
4054,073.Blue_Jay
4055,073.Blue_Jay
4056,073.Blue_Jay
4057,073.Blue_Jay
4058,073.Blue_Jay
4059,073.Blue_Jay
4060,073.Blue_Jay
4061,073.Blue_Jay
4062,073.Blue_Jay
4063,073.Blue_Jay
4064,073.Blue_Jay
4065,073.Blue_Jay
4066,073.Blue_Jay
4067,073.Blue_Jay
4068,073.Blue_Jay
4069,073.Blue_Jay
4070,073.Blue_Jay
4071,073.Blue_Jay
4072,073.Blue_Jay
4073,073.Blue_Jay
4074,073.Blue_Jay
4075,073.Blue_Jay
4076,073.Blue_Jay
4077,073.Blue_Jay
4078,073.Blue_Jay
4079,073.Blue_Jay
4080,170.Mourning_Warbler
4081,170.Mourning_Warbler
4082,170.Mourning_Warbler
4083,170.Mourning_Warbler
4084,170.Mourning_Warbler
4085,170.Mourning_Warbler
4086,170.Mourning_Warbler
4087,170.Mourning_Warbler
4088,170.Mourning_Warbler
4089,170.Mourning_Warbler
4090,170.Mourning_Warbler
4091,170.Mourning_Warbler
4092,170.Mourning_Warbler
4093,170.Mourning_Warbler
4094,170.Mourning_Warbler
4095,170.Mourning_Warbler
4096,170.Mourning_Warbler
4097,170.Mourning_Warbler
4098,170.Mourning_Warbler
4099,170.Mourning_Warbler
4100,170.Mourning_Warbler
4101,170.Mourning_Warbler
4102,170.Mourning_Warbler
4103,170.Mourning_Warbler
4104,170.Mourning_Warbler
4105,170.Mourning_Warbler
4106,170.Mourning_Warbler
4107,170.Mourning_Warbler
4108,170.Mourning_Warbler
4109,170.Mourning_Warbler
4110,131.Vesper_Sparrow
4111,131.Vesper_Sparrow
4112,131.Vesper_Sparrow
4113,131.Vesper_Sparrow
4114,131.Vesper_Sparrow
4115,131.Vesper_Sparrow
4116,131.Vesper_Sparrow
4117,131.Vesper_Sparrow
4118,131.Vesper_Sparrow
4119,131.Vesper_Sparrow
4120,131.Vesper_Sparrow
4121,131.Vesper_Sparrow
4122,131.Vesper_Sparrow
4123,131.Vesper_Sparrow
4124,131.Vesper_Sparrow
4125,131.Vesper_Sparrow
4126,131.Vesper_Sparrow
4127,131.Vesper_Sparrow
4128,131.Vesper_Sparrow
4129,131.Vesper_Sparrow
4130,131.Vesper_Sparrow
4131,131.Vesper_Sparrow
4132,131.Vesper_Sparrow
4133,131.Vesper_Sparrow
4134,131.Vesper_Sparrow
4135,131.Vesper_Sparrow
4136,131.Vesper_Sparrow
4137,131.Vesper_Sparrow
4138,131.Vesper_Sparrow
4139,131.Vesper_Sparrow
4140,014.Indigo_Bunting
4141,014.Indigo_Bunting
4142,014.Indigo_Bunting
4143,014.Indigo_Bunting
4144,014.Indigo_Bunting
4145,014.Indigo_Bunting
4146,014.Indigo_Bunting
4147,014.Indigo_Bunting
4148,014.Indigo_Bunting
4149,014.Indigo_Bunting
4150,014.Indigo_Bunting
4151,014.Indigo_Bunting
4152,014.Indigo_Bunting
4153,014.Indigo_Bunting
4154,014.Indigo_Bunting
4155,014.Indigo_Bunting
4156,014.Indigo_Bunting
4157,014.Indigo_Bunting
4158,014.Indigo_Bunting
4159,014.Indigo_Bunting
4160,014.Indigo_Bunting
4161,014.Indigo_Bunting
4162,014.Indigo_Bunting
4163,014.Indigo_Bunting
4164,014.Indigo_Bunting
4165,014.Indigo_Bunting
4166,014.Indigo_Bunting
4167,014.Indigo_Bunting
4168,014.Indigo_Bunting
4169,014.Indigo_Bunting
4170,055.Evening_Grosbeak
4171,055.Evening_Grosbeak
4172,055.Evening_Grosbeak
4173,055.Evening_Grosbeak
4174,055.Evening_Grosbeak
4175,055.Evening_Grosbeak
4176,055.Evening_Grosbeak
4177,055.Evening_Grosbeak
4178,055.Evening_Grosbeak
4179,055.Evening_Grosbeak
4180,055.Evening_Grosbeak
4181,055.Evening_Grosbeak
4182,055.Evening_Grosbeak
4183,055.Evening_Grosbeak
4184,055.Evening_Grosbeak
4185,055.Evening_Grosbeak
4186,055.Evening_Grosbeak
4187,055.Evening_Grosbeak
4188,055.Evening_Grosbeak
4189,055.Evening_Grosbeak
4190,055.Evening_Grosbeak
4191,055.Evening_Grosbeak
4192,055.Evening_Grosbeak
4193,055.Evening_Grosbeak
4194,055.Evening_Grosbeak
4195,055.Evening_Grosbeak
4196,055.Evening_Grosbeak
4197,055.Evening_Grosbeak
4198,055.Evening_Grosbeak
4199,055.Evening_Grosbeak
4200,098.Scott_Oriole
4201,098.Scott_Oriole
4202,098.Scott_Oriole
4203,098.Scott_Oriole
4204,098.Scott_Oriole
4205,098.Scott_Oriole
4206,098.Scott_Oriole
4207,098.Scott_Oriole
4208,098.Scott_Oriole
4209,098.Scott_Oriole
4210,098.Scott_Oriole
4211,098.Scott_Oriole
4212,098.Scott_Oriole
4213,098.Scott_Oriole
4214,098.Scott_Oriole
4215,098.Scott_Oriole
4216,098.Scott_Oriole
4217,098.Scott_Oriole
4218,098.Scott_Oriole
4219,098.Scott_Oriole
4220,098.Scott_Oriole
4221,098.Scott_Oriole
4222,098.Scott_Oriole
4223,098.Scott_Oriole
4224,098.Scott_Oriole
4225,098.Scott_Oriole
4226,098.Scott_Oriole
4227,098.Scott_Oriole
4228,098.Scott_Oriole
4229,098.Scott_Oriole
4230,068.Ruby_throated_Hummingbird
4231,068.Ruby_throated_Hummingbird
4232,068.Ruby_throated_Hummingbird
4233,068.Ruby_throated_Hummingbird
4234,068.Ruby_throated_Hummingbird
4235,068.Ruby_throated_Hummingbird
4236,068.Ruby_throated_Hummingbird
4237,068.Ruby_throated_Hummingbird
4238,068.Ruby_throated_Hummingbird
4239,068.Ruby_throated_Hummingbird
4240,068.Ruby_throated_Hummingbird
4241,068.Ruby_throated_Hummingbird
4242,068.Ruby_throated_Hummingbird
4243,068.Ruby_throated_Hummingbird
4244,068.Ruby_throated_Hummingbird
4245,068.Ruby_throated_Hummingbird
4246,068.Ruby_throated_Hummingbird
4247,068.Ruby_throated_Hummingbird
4248,068.Ruby_throated_Hummingbird
4249,068.Ruby_throated_Hummingbird
4250,068.Ruby_throated_Hummingbird
4251,068.Ruby_throated_Hummingbird
4252,068.Ruby_throated_Hummingbird
4253,068.Ruby_throated_Hummingbird
4254,068.Ruby_throated_Hummingbird
4255,068.Ruby_throated_Hummingbird
4256,068.Ruby_throated_Hummingbird
4257,068.Ruby_throated_Hummingbird
4258,068.Ruby_throated_Hummingbird
4259,068.Ruby_throated_Hummingbird
4260,064.Ring_billed_Gull
4261,064.Ring_billed_Gull
4262,064.Ring_billed_Gull
4263,064.Ring_billed_Gull
4264,064.Ring_billed_Gull
4265,064.Ring_billed_Gull
4266,064.Ring_billed_Gull
4267,064.Ring_billed_Gull
4268,064.Ring_billed_Gull
4269,064.Ring_billed_Gull
4270,064.Ring_billed_Gull
4271,064.Ring_billed_Gull
4272,064.Ring_billed_Gull
4273,064.Ring_billed_Gull
4274,064.Ring_billed_Gull
4275,064.Ring_billed_Gull
4276,064.Ring_billed_Gull
4277,064.Ring_billed_Gull
4278,064.Ring_billed_Gull
4279,064.Ring_billed_Gull
4280,064.Ring_billed_Gull
4281,064.Ring_billed_Gull
4282,064.Ring_billed_Gull
4283,064.Ring_billed_Gull
4284,064.Ring_billed_Gull
4285,064.Ring_billed_Gull
4286,064.Ring_billed_Gull
4287,064.Ring_billed_Gull
4288,064.Ring_billed_Gull
4289,064.Ring_billed_Gull
4290,147.Least_Tern
4291,147.Least_Tern
4292,147.Least_Tern
4293,147.Least_Tern
4294,147.Least_Tern
4295,147.Least_Tern
4296,147.Least_Tern
4297,147.Least_Tern
4298,147.Least_Tern
4299,147.Least_Tern
4300,147.Least_Tern
4301,147.Least_Tern
4302,147.Least_Tern
4303,147.Least_Tern
4304,147.Least_Tern
4305,147.Least_Tern
4306,147.Least_Tern
4307,147.Least_Tern
4308,147.Least_Tern
4309,147.Least_Tern
4310,147.Least_Tern
4311,147.Least_Tern
4312,147.Least_Tern
4313,147.Least_Tern
4314,147.Least_Tern
4315,147.Least_Tern
4316,147.Least_Tern
4317,147.Least_Tern
4318,147.Least_Tern
4319,147.Least_Tern
