,0,1
2586,2412.jpg,068.Ruby_throated_Hummingbird
2587,107.jpg,121.Grasshopper_Sparrow
2588,302.jpg,122.Harris_Sparrow
2589,2206.jpg,049.Boat_tailed_Grackle
2590,1302.jpg,132.White_crowned_Sparrow
2591,2818.jpg,137.Cliff_Swallow
2592,360.jpg,100.Brown_Pelican
2593,2739.jpg,197.Marsh_Wren
2594,1678.jpg,195.Carolina_Wren
2595,698.jpg,072.Pomarine_Jaeger
2596,1901.jpg,059.California_Gull
2597,2754.jpg,143.Caspian_Tern
2598,960.jpg,198.Rock_Wren
2599,2443.jpg,145.Elegant_Tern
2600,1043.jpg,010.Red_winged_Blackbird
2601,3677.jpg,154.Red_eyed_Vireo
2602,2834.jpg,072.Pomarine_Jaeger
2603,812.jpg,175.Pine_Warbler
2604,978.jpg,059.California_Gull
2605,1615.jpg,026.Bronzed_Cowbird
2606,709.jpg,062.Herring_Gull
2607,2963.jpg,056.Pine_Grosbeak
2608,2493.jpg,100.Brown_Pelican
2609,4256.jpg,133.White_throated_Sparrow
2610,416.jpg,038.Great_Crested_Flycatcher
2611,1926.jpg,192.Downy_Woodpecker
2612,3064.jpg,197.Marsh_Wren
2613,739.jpg,014.Indigo_Bunting
2614,3115.jpg,098.Scott_Oriole
2615,2612.jpg,197.Marsh_Wren
2616,825.jpg,180.Wilson_Warbler
2617,232.jpg,116.Chipping_Sparrow
2618,160.jpg,085.Horned_Lark
2619,1564.jpg,050.Eared_Grebe
2620,582.jpg,076.Dark_eyed_Junco
2621,1079.jpg,188.Pileated_Woodpecker
2622,3262.jpg,064.Ring_billed_Gull
2623,2293.jpg,122.Harris_Sparrow
2624,1095.jpg,080.Green_Kingfisher
2625,1354.jpg,102.Western_Wood_Pewee
2626,3168.jpg,171.Myrtle_Warbler
2627,413.jpg,164.Cerulean_Warbler
2628,3457.jpg,042.Vermilion_Flycatcher
2629,3631.jpg,164.Cerulean_Warbler
2630,3340.jpg,159.Black_and_white_Warbler
2631,3438.jpg,073.Blue_Jay
2632,1213.jpg,081.Pied_Kingfisher
2633,4213.jpg,158.Bay_breasted_Warbler
2634,1218.jpg,027.Shiny_Cowbird
2635,4049.jpg,172.Nashville_Warbler
2636,3412.jpg,152.Blue_headed_Vireo
2637,3869.jpg,056.Pine_Grosbeak
2638,595.jpg,114.Black_throated_Sparrow
2639,4009.jpg,083.White_breasted_Kingfisher
2640,3638.jpg,138.Tree_Swallow
2641,2231.jpg,062.Herring_Gull
2642,3779.jpg,030.Fish_Crow
2643,1513.jpg,122.Harris_Sparrow
2644,3674.jpg,030.Fish_Crow
2645,943.jpg,056.Pine_Grosbeak
2646,1900.jpg,002.Laysan_Albatross
2647,3174.jpg,059.California_Gull
2648,97.jpg,011.Rusty_Blackbird
2649,1041.jpg,164.Cerulean_Warbler
2650,62.jpg,048.European_Goldfinch
2651,2691.jpg,127.Savannah_Sparrow
2652,2853.jpg,082.Ringed_Kingfisher
2653,557.jpg,046.Gadwall
2654,1022.jpg,162.Canada_Warbler
2655,166.jpg,139.Scarlet_Tanager
2656,4229.jpg,051.Horned_Grebe
2657,3972.jpg,047.American_Goldfinch
2658,3578.jpg,163.Cape_May_Warbler
2659,1169.jpg,123.Henslow_Sparrow
2660,3804.jpg,192.Downy_Woodpecker
2661,3886.jpg,013.Bobolink
2662,604.jpg,142.Black_Tern
2663,2127.jpg,132.White_crowned_Sparrow
2664,881.jpg,082.Ringed_Kingfisher
2665,2152.jpg,154.Red_eyed_Vireo
2666,2780.jpg,195.Carolina_Wren
2667,2710.jpg,053.Western_Grebe
2668,1582.jpg,041.Scissor_tailed_Flycatcher
2669,2940.jpg,085.Horned_Lark
2670,2120.jpg,143.Caspian_Tern
2671,2728.jpg,139.Scarlet_Tanager
2672,1757.jpg,158.Bay_breasted_Warbler
2673,2660.jpg,021.Eastern_Towhee
2674,3978.jpg,109.American_Redstart
2675,723.jpg,155.Warbling_Vireo
2676,4052.jpg,086.Pacific_Loon
2677,1115.jpg,026.Bronzed_Cowbird
2678,1423.jpg,108.White_necked_Raven
2679,4146.jpg,192.Downy_Woodpecker
2680,2213.jpg,194.Cactus_Wren
2681,1270.jpg,200.Common_Yellowthroat
2682,1111.jpg,184.Louisiana_Waterthrush
2683,1008.jpg,121.Grasshopper_Sparrow
2684,3873.jpg,053.Western_Grebe
2685,4202.jpg,146.Forsters_Tern
2686,3417.jpg,154.Red_eyed_Vireo
2687,3173.jpg,163.Cape_May_Warbler
2688,3320.jpg,174.Palm_Warbler
2689,2210.jpg,079.Belted_Kingfisher
2690,4170.jpg,145.Elegant_Tern
2691,2414.jpg,070.Green_Violetear
2692,3856.jpg,192.Downy_Woodpecker
2693,412.jpg,138.Tree_Swallow
2694,2359.jpg,053.Western_Grebe
2695,3729.jpg,185.Bohemian_Waxwing
2696,3977.jpg,161.Blue_winged_Warbler
2697,3384.jpg,072.Pomarine_Jaeger
2698,2939.jpg,086.Pacific_Loon
2699,786.jpg,045.Northern_Fulmar
2700,3581.jpg,189.Red_bellied_Woodpecker
2701,1275.jpg,088.Western_Meadowlark
2702,4210.jpg,154.Red_eyed_Vireo
2703,967.jpg,133.White_throated_Sparrow
2704,607.jpg,057.Rose_breasted_Grosbeak
2705,783.jpg,167.Hooded_Warbler
2706,1662.jpg,161.Blue_winged_Warbler
2707,560.jpg,182.Yellow_Warbler
2708,997.jpg,099.Ovenbird
2709,123.jpg,142.Black_Tern
2710,4031.jpg,036.Northern_Flicker
2711,2790.jpg,064.Ring_billed_Gull
2712,504.jpg,102.Western_Wood_Pewee
2713,3050.jpg,197.Marsh_Wren
2714,834.jpg,067.Anna_Hummingbird
2715,4042.jpg,036.Northern_Flicker
2716,1373.jpg,128.Seaside_Sparrow
2717,2974.jpg,164.Cerulean_Warbler
2718,3555.jpg,095.Baltimore_Oriole
2719,398.jpg,164.Cerulean_Warbler
2720,1413.jpg,183.Northern_Waterthrush
2721,3724.jpg,093.Clark_Nutcracker
2722,4306.jpg,163.Cape_May_Warbler
2723,2631.jpg,083.White_breasted_Kingfisher
2724,3524.jpg,079.Belted_Kingfisher
2725,3351.jpg,077.Tropical_Kingbird
2726,971.jpg,142.Black_Tern
2727,2546.jpg,100.Brown_Pelican
2728,3289.jpg,108.White_necked_Raven
2729,861.jpg,038.Great_Crested_Flycatcher
2730,1946.jpg,088.Western_Meadowlark
2731,4015.jpg,154.Red_eyed_Vireo
2732,4179.jpg,094.White_breasted_Nuthatch
2733,3938.jpg,150.Sage_Thrasher
2734,2837.jpg,173.Orange_crowned_Warbler
2735,3681.jpg,041.Scissor_tailed_Flycatcher
2736,837.jpg,102.Western_Wood_Pewee
2737,2452.jpg,056.Pine_Grosbeak
2738,816.jpg,047.American_Goldfinch
2739,1052.jpg,131.Vesper_Sparrow
2740,2487.jpg,164.Cerulean_Warbler
2741,956.jpg,046.Gadwall
2742,4002.jpg,128.Seaside_Sparrow
2743,4093.jpg,173.Orange_crowned_Warbler
2744,2160.jpg,066.Western_Gull
2745,1361.jpg,103.Sayornis
2746,3867.jpg,100.Brown_Pelican
2747,3231.jpg,183.Northern_Waterthrush
2748,2097.jpg,044.Frigatebird
2749,886.jpg,183.Northern_Waterthrush
2750,4225.jpg,102.Western_Wood_Pewee
2751,503.jpg,180.Wilson_Warbler
2752,3632.jpg,025.Pelagic_Cormorant
2753,2905.jpg,072.Pomarine_Jaeger
2754,3444.jpg,045.Northern_Fulmar
2755,65.jpg,110.Geococcyx
2756,2530.jpg,188.Pileated_Woodpecker
2757,238.jpg,031.Black_billed_Cuckoo
2758,1028.jpg,069.Rufous_Hummingbird
2759,1410.jpg,155.Warbling_Vireo
2760,3577.jpg,092.Nighthawk
2761,4147.jpg,170.Mourning_Warbler
2762,2832.jpg,093.Clark_Nutcracker
2763,3100.jpg,092.Nighthawk
2764,2962.jpg,063.Ivory_Gull
2765,256.jpg,189.Red_bellied_Woodpecker
2766,1610.jpg,096.Hooded_Oriole
2767,1782.jpg,067.Anna_Hummingbird
2768,3329.jpg,177.Prothonotary_Warbler
2769,2216.jpg,104.American_Pipit
2770,3255.jpg,054.Blue_Grosbeak
2771,522.jpg,079.Belted_Kingfisher
2772,2786.jpg,195.Carolina_Wren
2773,1323.jpg,174.Palm_Warbler
2774,3343.jpg,177.Prothonotary_Warbler
2775,2935.jpg,052.Pied_billed_Grebe
2776,803.jpg,027.Shiny_Cowbird
2777,27.jpg,182.Yellow_Warbler
2778,3022.jpg,170.Mourning_Warbler
2779,3318.jpg,082.Ringed_Kingfisher
2780,1675.jpg,132.White_crowned_Sparrow
2781,1096.jpg,100.Brown_Pelican
2782,3331.jpg,054.Blue_Grosbeak
2783,3035.jpg,029.American_Crow
2784,2401.jpg,164.Cerulean_Warbler
2785,2750.jpg,120.Fox_Sparrow
2786,2519.jpg,112.Great_Grey_Shrike
2787,2217.jpg,077.Tropical_Kingbird
2788,1483.jpg,132.White_crowned_Sparrow
2789,3120.jpg,063.Ivory_Gull
2790,2688.jpg,194.Cactus_Wren
2791,1644.jpg,010.Red_winged_Blackbird
2792,130.jpg,167.Hooded_Warbler
2793,2410.jpg,106.Horned_Puffin
2794,3797.jpg,073.Blue_Jay
2795,1814.jpg,064.Ring_billed_Gull
2796,1491.jpg,100.Brown_Pelican
2797,167.jpg,146.Forsters_Tern
2798,1863.jpg,038.Great_Crested_Flycatcher
2799,3584.jpg,098.Scott_Oriole
2800,2859.jpg,152.Blue_headed_Vireo
2801,3388.jpg,162.Canada_Warbler
2802,1891.jpg,057.Rose_breasted_Grosbeak
2803,2516.jpg,146.Forsters_Tern
2804,1983.jpg,150.Sage_Thrasher
2805,784.jpg,029.American_Crow
2806,2815.jpg,011.Rusty_Blackbird
2807,1369.jpg,183.Northern_Waterthrush
2808,2396.jpg,086.Pacific_Loon
2809,1654.jpg,185.Bohemian_Waxwing
2810,3997.jpg,052.Pied_billed_Grebe
2811,3515.jpg,010.Red_winged_Blackbird
2812,290.jpg,074.Florida_Jay
2813,2557.jpg,041.Scissor_tailed_Flycatcher
2814,4194.jpg,068.Ruby_throated_Hummingbird
2815,2363.jpg,070.Green_Violetear
2816,1772.jpg,130.Tree_Sparrow
2817,3745.jpg,122.Harris_Sparrow
2818,1623.jpg,154.Red_eyed_Vireo
2819,536.jpg,094.White_breasted_Nuthatch
2820,3436.jpg,131.Vesper_Sparrow
2821,369.jpg,143.Caspian_Tern
2822,1340.jpg,192.Downy_Woodpecker
2823,4075.jpg,152.Blue_headed_Vireo
2824,2490.jpg,150.Sage_Thrasher
2825,2335.jpg,083.White_breasted_Kingfisher
2826,3131.jpg,098.Scott_Oriole
2827,3260.jpg,176.Prairie_Warbler
2828,3824.jpg,011.Rusty_Blackbird
2829,1682.jpg,103.Sayornis
2830,2794.jpg,073.Blue_Jay
2831,3335.jpg,042.Vermilion_Flycatcher
2832,2377.jpg,086.Pacific_Loon
2833,1932.jpg,081.Pied_Kingfisher
2834,102.jpg,199.Winter_Wren
2835,750.jpg,177.Prothonotary_Warbler
2836,2682.jpg,194.Cactus_Wren
2837,2189.jpg,199.Winter_Wren
2838,3532.jpg,174.Palm_Warbler
2839,2678.jpg,106.Horned_Puffin
2840,2908.jpg,114.Black_throated_Sparrow
2841,376.jpg,198.Rock_Wren
2842,1352.jpg,063.Ivory_Gull
2843,585.jpg,122.Harris_Sparrow
2844,2706.jpg,131.Vesper_Sparrow
2845,3297.jpg,047.American_Goldfinch
2846,3253.jpg,134.Cape_Glossy_Starling
2847,1840.jpg,180.Wilson_Warbler
2848,1359.jpg,167.Hooded_Warbler
2849,2298.jpg,154.Red_eyed_Vireo
2850,745.jpg,082.Ringed_Kingfisher
2851,2057.jpg,165.Chestnut_sided_Warbler
2852,3883.jpg,091.Mockingbird
2853,124.jpg,111.Loggerhead_Shrike
2854,33.jpg,198.Rock_Wren
2855,3669.jpg,108.White_necked_Raven
2856,1577.jpg,148.Green_tailed_Towhee
2857,1867.jpg,038.Great_Crested_Flycatcher
2858,962.jpg,044.Frigatebird
2859,2811.jpg,061.Heermann_Gull
2860,313.jpg,110.Geococcyx
2861,2991.jpg,049.Boat_tailed_Grackle
2862,2521.jpg,073.Blue_Jay
2863,2910.jpg,111.Loggerhead_Shrike
2864,3249.jpg,044.Frigatebird
2865,827.jpg,050.Eared_Grebe
2866,2679.jpg,200.Common_Yellowthroat
2867,1044.jpg,025.Pelagic_Cormorant
2868,498.jpg,104.American_Pipit
2869,3521.jpg,029.American_Crow
2870,1261.jpg,162.Canada_Warbler
2871,2701.jpg,109.American_Redstart
2872,3013.jpg,082.Ringed_Kingfisher
2873,2533.jpg,144.Common_Tern
2874,1262.jpg,184.Louisiana_Waterthrush
2875,788.jpg,052.Pied_billed_Grebe
2876,3962.jpg,041.Scissor_tailed_Flycatcher
2877,919.jpg,002.Laysan_Albatross
2878,1719.jpg,050.Eared_Grebe
2879,3414.jpg,129.Song_Sparrow
2880,1559.jpg,104.American_Pipit
2881,1126.jpg,077.Tropical_Kingbird
2882,1196.jpg,189.Red_bellied_Woodpecker
2883,218.jpg,170.Mourning_Warbler
2884,1246.jpg,111.Loggerhead_Shrike
2885,4205.jpg,086.Pacific_Loon
2886,2951.jpg,159.Black_and_white_Warbler
2887,4171.jpg,159.Black_and_white_Warbler
2888,4243.jpg,045.Northern_Fulmar
2889,315.jpg,092.Nighthawk
2890,3912.jpg,090.Red_breasted_Merganser
2891,1724.jpg,106.Horned_Puffin
2892,1572.jpg,106.Horned_Puffin
2893,1415.jpg,154.Red_eyed_Vireo
2894,2539.jpg,170.Mourning_Warbler
2895,143.jpg,137.Cliff_Swallow
2896,3696.jpg,106.Horned_Puffin
2897,1556.jpg,029.American_Crow
2898,4218.jpg,053.Western_Grebe
2899,927.jpg,036.Northern_Flicker
2900,93.jpg,025.Pelagic_Cormorant
2901,3815.jpg,132.White_crowned_Sparrow
2902,727.jpg,057.Rose_breasted_Grosbeak
2903,311.jpg,035.Purple_Finch
2904,1634.jpg,171.Myrtle_Warbler
2905,383.jpg,100.Brown_Pelican
2906,346.jpg,088.Western_Meadowlark
2907,46.jpg,066.Western_Gull
2908,4087.jpg,088.Western_Meadowlark
2909,2485.jpg,184.Louisiana_Waterthrush
2910,4305.jpg,176.Prairie_Warbler
2911,500.jpg,143.Caspian_Tern
2912,850.jpg,066.Western_Gull
2913,2781.jpg,123.Henslow_Sparrow
2914,810.jpg,076.Dark_eyed_Junco
2915,2813.jpg,154.Red_eyed_Vireo
2916,1554.jpg,063.Ivory_Gull
2917,1468.jpg,094.White_breasted_Nuthatch
2918,3063.jpg,014.Indigo_Bunting
2919,233.jpg,136.Barn_Swallow
2920,1285.jpg,074.Florida_Jay
2921,2258.jpg,156.White_eyed_Vireo
2922,538.jpg,184.Louisiana_Waterthrush
2923,3807.jpg,071.Long_tailed_Jaeger
2924,371.jpg,035.Purple_Finch
2925,1478.jpg,136.Barn_Swallow
2926,2960.jpg,145.Elegant_Tern
2927,2434.jpg,194.Cactus_Wren
2928,3548.jpg,056.Pine_Grosbeak
2929,1203.jpg,090.Red_breasted_Merganser
2930,4153.jpg,146.Forsters_Tern
2931,3192.jpg,001.Black_footed_Albatross
2932,1571.jpg,123.Henslow_Sparrow
2933,3634.jpg,130.Tree_Sparrow
2934,645.jpg,186.Cedar_Waxwing
2935,624.jpg,147.Least_Tern
2936,132.jpg,069.Rufous_Hummingbird
2937,2751.jpg,103.Sayornis
2938,1625.jpg,152.Blue_headed_Vireo
2939,245.jpg,053.Western_Grebe
2940,271.jpg,120.Fox_Sparrow
2941,1202.jpg,096.Hooded_Oriole
2942,2538.jpg,110.Geococcyx
2943,703.jpg,035.Purple_Finch
2944,2320.jpg,087.Mallard
2945,3374.jpg,093.Clark_Nutcracker
2946,4255.jpg,071.Long_tailed_Jaeger
2947,3267.jpg,128.Seaside_Sparrow
2948,3839.jpg,049.Boat_tailed_Grackle
2949,1407.jpg,180.Wilson_Warbler
2950,1128.jpg,152.Blue_headed_Vireo
2951,135.jpg,156.White_eyed_Vireo
2952,3448.jpg,079.Belted_Kingfisher
2953,2823.jpg,186.Cedar_Waxwing
2954,2044.jpg,089.Hooded_Merganser
2955,2841.jpg,147.Least_Tern
2956,1726.jpg,073.Blue_Jay
2957,2087.jpg,077.Tropical_Kingbird
2958,222.jpg,027.Shiny_Cowbird
2959,3731.jpg,127.Savannah_Sparrow
2960,1981.jpg,106.Horned_Puffin
2961,1252.jpg,167.Hooded_Warbler
2962,3587.jpg,087.Mallard
2963,2722.jpg,050.Eared_Grebe
2964,3799.jpg,056.Pine_Grosbeak
2965,838.jpg,087.Mallard
2966,2839.jpg,093.Clark_Nutcracker
2967,326.jpg,061.Heermann_Gull
2968,1558.jpg,036.Northern_Flicker
2969,3605.jpg,159.Black_and_white_Warbler
2970,1868.jpg,104.American_Pipit
2971,534.jpg,109.American_Redstart
2972,1269.jpg,127.Savannah_Sparrow
2973,1176.jpg,152.Blue_headed_Vireo
2974,82.jpg,099.Ovenbird
2975,1688.jpg,158.Bay_breasted_Warbler
2976,4246.jpg,077.Tropical_Kingbird
2977,1648.jpg,031.Black_billed_Cuckoo
2978,467.jpg,186.Cedar_Waxwing
2979,3144.jpg,080.Green_Kingfisher
2980,3187.jpg,200.Common_Yellowthroat
2981,2833.jpg,123.Henslow_Sparrow
2982,704.jpg,035.Purple_Finch
2983,1497.jpg,062.Herring_Gull
2984,953.jpg,122.Harris_Sparrow
2985,152.jpg,096.Hooded_Oriole
2986,40.jpg,150.Sage_Thrasher
2987,1164.jpg,152.Blue_headed_Vireo
2988,1260.jpg,050.Eared_Grebe
2989,1805.jpg,106.Horned_Puffin
2990,1178.jpg,088.Western_Meadowlark
2991,2038.jpg,138.Tree_Swallow
2992,1710.jpg,067.Anna_Hummingbird
2993,1563.jpg,156.White_eyed_Vireo
2994,1198.jpg,158.Bay_breasted_Warbler
2995,2025.jpg,072.Pomarine_Jaeger
2996,3468.jpg,143.Caspian_Tern
2997,495.jpg,175.Pine_Warbler
2998,126.jpg,055.Evening_Grosbeak
2999,1056.jpg,052.Pied_billed_Grebe
3000,2294.jpg,049.Boat_tailed_Grackle
3001,1197.jpg,094.White_breasted_Nuthatch
3002,2076.jpg,114.Black_throated_Sparrow
3003,3217.jpg,013.Bobolink
3004,1430.jpg,076.Dark_eyed_Junco
3005,1526.jpg,122.Harris_Sparrow
3006,1727.jpg,079.Belted_Kingfisher
3007,2167.jpg,102.Western_Wood_Pewee
3008,2585.jpg,177.Prothonotary_Warbler
3009,2326.jpg,186.Cedar_Waxwing
3010,3988.jpg,099.Ovenbird
3011,4129.jpg,155.Warbling_Vireo
3012,1954.jpg,188.Pileated_Woodpecker
3013,3219.jpg,188.Pileated_Woodpecker
3014,1094.jpg,026.Bronzed_Cowbird
3015,2900.jpg,159.Black_and_white_Warbler
3016,840.jpg,080.Green_Kingfisher
3017,2881.jpg,146.Forsters_Tern
3018,625.jpg,011.Rusty_Blackbird
3019,2045.jpg,118.House_Sparrow
3020,446.jpg,048.European_Goldfinch
3021,1157.jpg,047.American_Goldfinch
3022,2170.jpg,120.Fox_Sparrow
3023,385.jpg,011.Rusty_Blackbird
3024,23.jpg,111.Loggerhead_Shrike
3025,2251.jpg,004.Groove_billed_Ani
3026,451.jpg,052.Pied_billed_Grebe
3027,4118.jpg,064.Ring_billed_Gull
3028,187.jpg,122.Harris_Sparrow
3029,64.jpg,080.Green_Kingfisher
3030,2421.jpg,066.Western_Gull
3031,3826.jpg,144.Common_Tern
3032,3135.jpg,014.Indigo_Bunting
3033,3644.jpg,067.Anna_Hummingbird
3034,769.jpg,163.Cape_May_Warbler
3035,2593.jpg,036.Northern_Flicker
3036,916.jpg,070.Green_Violetear
3037,689.jpg,195.Carolina_Wren
3038,241.jpg,031.Black_billed_Cuckoo
3039,665.jpg,170.Mourning_Warbler
3040,3215.jpg,050.Eared_Grebe
3041,201.jpg,079.Belted_Kingfisher
3042,1779.jpg,040.Olive_sided_Flycatcher
3043,2715.jpg,189.Red_bellied_Woodpecker
3044,120.jpg,086.Pacific_Loon
3045,2394.jpg,069.Rufous_Hummingbird
3046,2330.jpg,013.Bobolink
3047,1608.jpg,098.Scott_Oriole
3048,4073.jpg,048.European_Goldfinch
3049,95.jpg,002.Laysan_Albatross
3050,2825.jpg,158.Bay_breasted_Warbler
3051,3958.jpg,055.Evening_Grosbeak
3052,2148.jpg,057.Rose_breasted_Grosbeak
3053,3973.jpg,088.Western_Meadowlark
3054,434.jpg,148.Green_tailed_Towhee
3055,3937.jpg,180.Wilson_Warbler
3056,539.jpg,183.Northern_Waterthrush
3057,59.jpg,067.Anna_Hummingbird
3058,1776.jpg,035.Purple_Finch
3059,2602.jpg,121.Grasshopper_Sparrow
3060,3093.jpg,129.Song_Sparrow
3061,3600.jpg,200.Common_Yellowthroat
3062,3497.jpg,013.Bobolink
3063,3760.jpg,134.Cape_Glossy_Starling
3064,3819.jpg,112.Great_Grey_Shrike
3065,2037.jpg,048.European_Goldfinch
3066,4192.jpg,085.Horned_Lark
3067,66.jpg,090.Red_breasted_Merganser
3068,4121.jpg,044.Frigatebird
3069,109.jpg,198.Rock_Wren
3070,278.jpg,184.Louisiana_Waterthrush
3071,321.jpg,093.Clark_Nutcracker
3072,476.jpg,026.Bronzed_Cowbird
3073,2477.jpg,050.Eared_Grebe
3074,1031.jpg,189.Red_bellied_Woodpecker
3075,335.jpg,176.Prairie_Warbler
3076,3641.jpg,102.Western_Wood_Pewee
3077,3113.jpg,195.Carolina_Wren
3078,988.jpg,150.Sage_Thrasher
3079,2110.jpg,087.Mallard
3080,2483.jpg,195.Carolina_Wren
3081,3489.jpg,035.Purple_Finch
3082,1367.jpg,070.Green_Violetear
3083,965.jpg,184.Louisiana_Waterthrush
3084,2497.jpg,152.Blue_headed_Vireo
3085,2049.jpg,143.Caspian_Tern
3086,3071.jpg,014.Indigo_Bunting
3087,3250.jpg,010.Red_winged_Blackbird
3088,1215.jpg,109.American_Redstart
3089,478.jpg,010.Red_winged_Blackbird
3090,714.jpg,055.Evening_Grosbeak
3091,2001.jpg,134.Cape_Glossy_Starling
3092,622.jpg,131.Vesper_Sparrow
3093,1436.jpg,070.Green_Violetear
3094,2146.jpg,147.Least_Tern
3095,1820.jpg,061.Heermann_Gull
3096,1063.jpg,069.Rufous_Hummingbird
3097,445.jpg,173.Orange_crowned_Warbler
3098,3501.jpg,175.Pine_Warbler
3099,3750.jpg,112.Great_Grey_Shrike
3100,3785.jpg,172.Nashville_Warbler
3101,537.jpg,111.Loggerhead_Shrike
3102,2227.jpg,192.Downy_Woodpecker
3103,1046.jpg,014.Indigo_Bunting
3104,1451.jpg,063.Ivory_Gull
3105,3987.jpg,093.Clark_Nutcracker
3106,2130.jpg,021.Eastern_Towhee
3107,3266.jpg,091.Mockingbird
3108,2980.jpg,013.Bobolink
3109,1448.jpg,076.Dark_eyed_Junco
3110,760.jpg,139.Scarlet_Tanager
3111,480.jpg,198.Rock_Wren
3112,3902.jpg,014.Indigo_Bunting
3113,196.jpg,055.Evening_Grosbeak
3114,2442.jpg,081.Pied_Kingfisher
3115,2890.jpg,188.Pileated_Woodpecker
3116,2139.jpg,176.Prairie_Warbler
3117,1597.jpg,171.Myrtle_Warbler
3118,3884.jpg,185.Bohemian_Waxwing
3119,4261.jpg,172.Nashville_Warbler
3120,3002.jpg,197.Marsh_Wren
3121,1995.jpg,010.Red_winged_Blackbird
3122,3907.jpg,059.California_Gull
3123,4161.jpg,140.Summer_Tanager
3124,3162.jpg,004.Groove_billed_Ani
3125,4167.jpg,177.Prothonotary_Warbler
3126,3169.jpg,038.Great_Crested_Flycatcher
3127,2936.jpg,116.Chipping_Sparrow
3128,1524.jpg,050.Eared_Grebe
3129,3060.jpg,094.White_breasted_Nuthatch
3130,309.jpg,161.Blue_winged_Warbler
3131,3529.jpg,103.Sayornis
3132,248.jpg,172.Nashville_Warbler
3133,2202.jpg,120.Fox_Sparrow
3134,2090.jpg,077.Tropical_Kingbird
3135,263.jpg,110.Geococcyx
3136,2274.jpg,106.Horned_Puffin
3137,3242.jpg,139.Scarlet_Tanager
3138,1258.jpg,013.Bobolink
3139,968.jpg,070.Green_Violetear
3140,2181.jpg,062.Herring_Gull
3141,3931.jpg,122.Harris_Sparrow
3142,348.jpg,086.Pacific_Loon
3143,619.jpg,180.Wilson_Warbler
3144,1847.jpg,081.Pied_Kingfisher
3145,2240.jpg,172.Nashville_Warbler
3146,1317.jpg,021.Eastern_Towhee
3147,1131.jpg,137.Cliff_Swallow
3148,2246.jpg,194.Cactus_Wren
3149,1549.jpg,076.Dark_eyed_Junco
3150,2292.jpg,077.Tropical_Kingbird
3151,1484.jpg,137.Cliff_Swallow
3152,649.jpg,053.Western_Grebe
3153,1032.jpg,013.Bobolink
3154,3371.jpg,120.Fox_Sparrow
3155,1543.jpg,062.Herring_Gull
3156,2933.jpg,087.Mallard
3157,2806.jpg,045.Northern_Fulmar
3158,3872.jpg,120.Fox_Sparrow
3159,2639.jpg,156.White_eyed_Vireo
3160,4311.jpg,146.Forsters_Tern
3161,2268.jpg,198.Rock_Wren
3162,2959.jpg,133.White_throated_Sparrow
3163,3183.jpg,062.Herring_Gull
3164,4177.jpg,123.Henslow_Sparrow
3165,3152.jpg,182.Yellow_Warbler
3166,1305.jpg,122.Harris_Sparrow
3167,753.jpg,046.Gadwall
3168,1600.jpg,133.White_throated_Sparrow
3169,3561.jpg,040.Olive_sided_Flycatcher
3170,818.jpg,198.Rock_Wren
3171,3235.jpg,142.Black_Tern
3172,3717.jpg,162.Canada_Warbler
3173,1666.jpg,112.Great_Grey_Shrike
3174,3418.jpg,091.Mockingbird
3175,1766.jpg,134.Cape_Glossy_Starling
3176,2380.jpg,055.Evening_Grosbeak
3177,334.jpg,176.Prairie_Warbler
3178,1280.jpg,066.Western_Gull
3179,409.jpg,148.Green_tailed_Towhee
3180,711.jpg,180.Wilson_Warbler
3181,4231.jpg,174.Palm_Warbler
3182,2501.jpg,093.Clark_Nutcracker
3183,1210.jpg,167.Hooded_Warbler
3184,1020.jpg,193.Bewick_Wren
3185,2136.jpg,162.Canada_Warbler
3186,1584.jpg,031.Black_billed_Cuckoo
3187,2428.jpg,066.Western_Gull
3188,1092.jpg,095.Baltimore_Oriole
3189,2365.jpg,120.Fox_Sparrow
3190,415.jpg,031.Black_billed_Cuckoo
3191,2801.jpg,098.Scott_Oriole
3192,872.jpg,121.Grasshopper_Sparrow
3193,1889.jpg,173.Orange_crowned_Warbler
3194,3625.jpg,180.Wilson_Warbler
3195,4000.jpg,189.Red_bellied_Woodpecker
3196,3452.jpg,066.Western_Gull
3197,7.jpg,062.Herring_Gull
3198,2309.jpg,165.Chestnut_sided_Warbler
3199,1239.jpg,053.Western_Grebe
3200,3218.jpg,193.Bewick_Wren
3201,1039.jpg,185.Bohemian_Waxwing
3202,1076.jpg,052.Pied_billed_Grebe
3203,2807.jpg,055.Evening_Grosbeak
3204,1819.jpg,054.Blue_Grosbeak
3205,4262.jpg,013.Bobolink
3206,1084.jpg,147.Least_Tern
3207,2078.jpg,171.Myrtle_Warbler
3208,3759.jpg,068.Ruby_throated_Hummingbird
3209,3795.jpg,171.Myrtle_Warbler
3210,2023.jpg,083.White_breasted_Kingfisher
3211,4068.jpg,095.Baltimore_Oriole
3212,3628.jpg,140.Summer_Tanager
3213,3887.jpg,031.Black_billed_Cuckoo
3214,4172.jpg,158.Bay_breasted_Warbler
3215,774.jpg,122.Harris_Sparrow
3216,3139.jpg,185.Bohemian_Waxwing
3217,4076.jpg,085.Horned_Lark
3218,2738.jpg,163.Cape_May_Warbler
3219,3271.jpg,155.Warbling_Vireo
3220,543.jpg,042.Vermilion_Flycatcher
3221,1388.jpg,049.Boat_tailed_Grackle
